I_mean,I_max,I_min,I_rms,I_std_dev,I_skewness,I_crest_factor,I_form_factor,fault_type
6.393785714,6.446,6.359,6.393832838,0.025474508,0.329539129,1.008158981,1.00000737,9
6.396071429,6.446,6.359,6.396124859,0.027130636,0.293400099,1.007797712,1.000008354,9
6.397285714,6.428,6.342,6.397336243,0.026385977,-0.42309014,1.004793207,1.000007898,9
6.394857143,6.463,6.359,6.394915894,0.028446595,0.960680091,1.010646599,1.000009187,9
6.387357143,6.428,6.359,6.387389569,0.021120923,0.504585803,1.006357907,1.000005077,9
6.391357143,6.446,6.342,6.39144726,0.035221513,-0.08531656,1.008535272,1.0000141,9
6.394857143,6.428,6.342,6.394918541,0.029080411,-0.362217079,1.005173085,1.000009601,9
6.387357143,6.463,6.359,6.387413153,0.027758871,1.866939931,1.011833718,1.000008769,9
6.399857143,6.446,6.359,6.399906194,0.026002536,-0.080687099,1.007202263,1.000007664,9
6.398571429,6.428,6.376,6.398599612,0.019708313,0.39652459,1.004594816,1.000004405,9
6.392357143,6.446,6.359,6.392406081,0.025957383,0.631004181,1.008383998,1.000007656,9
6.393642857,6.446,6.359,6.393700052,0.02806478,0.381195835,1.008179919,1.000008946,9
6.391142857,6.446,6.359,6.391189762,0.025410044,0.804640324,1.008575905,1.000007339,9
6.388642857,6.428,6.359,6.38866802,0.01860772,0.637346303,1.006156523,1.000003939,9
6.398642857,6.446,6.359,6.398681432,0.023057144,0.304041789,1.00739505,1.000006029,9
6.391214286,6.411,6.359,6.391234226,0.01656771,-0.324172678,1.003092638,1.00000312,9
6.396214286,6.428,6.342,6.396253786,0.023327694,-1.185404335,1.004963251,1.000006176,9
6.388785714,6.428,6.359,6.388820677,0.021934092,0.324356656,1.006132481,1.000005473,9
6.397285714,6.446,6.376,6.397326953,0.023837361,0.799982305,1.007608341,1.000006446,9
6.403642857,6.463,6.359,6.403688519,0.025095532,0.702692371,1.009262081,1.000007131,9
6.388714286,6.428,6.342,6.3887625,0.025757534,-0.087107759,1.006141643,1.000007547,9
6.392357143,6.428,6.342,6.392395622,0.023017074,-0.529100834,1.005569802,1.00000602,9
6.397428571,6.446,6.359,6.397496497,0.030593399,0.309444566,1.007581638,1.000010618,9
6.401142857,6.446,6.342,6.401198649,0.027734614,-0.693743463,1.0069989,1.000008716,9
6.392428571,6.428,6.359,6.392460414,0.020938424,-0.16978322,1.00555961,1.000004981,9
6.387428571,6.411,6.359,6.387454411,0.018854562,-0.002369066,1.003686224,1.000004045,9
6.402285714,6.463,6.359,6.402358818,0.031750054,0.351909382,1.009471694,1.000011418,9
6.408428571,6.463,6.376,6.40847488,0.025282144,0.451135255,1.008508283,1.000007226,9
6.404785714,6.463,6.342,6.404844433,0.028460982,-0.287965742,1.009079934,1.000009168,9
6.392357143,6.446,6.359,6.392406081,0.025957383,0.631004181,1.008383998,1.000007656,9
6.4085,6.446,6.359,6.408549942,0.026255402,-0.33848973,1.005843765,1.000007793,9
6.407285714,6.463,6.342,6.407356397,0.031232204,-0.261457594,1.008684331,1.000011032,9
6.402285714,6.428,6.376,6.402311569,0.018881935,-0.041393686,1.004012368,1.000004038,9
6.398642857,6.446,6.342,6.398701168,0.028348402,-0.406514484,1.007391943,1.000009113,9
6.396142857,6.446,6.359,6.396199485,0.027930841,0.11668664,1.007785954,1.000008854,9
6.399928571,6.446,6.359,6.399964269,0.022182683,0.232951581,1.007193123,1.000005578,9
6.388714286,6.411,6.342,6.388742733,0.019785109,-0.780459109,1.003483826,1.000004453,9
6.399857143,6.428,6.359,6.399885881,0.019903062,-0.508428578,1.004392909,1.00000449,9
6.398642857,6.446,6.359,6.398694526,0.026685078,0.168499837,1.007392988,1.000008075,9
6.392571429,6.428,6.359,6.392603103,0.020883244,-0.495097309,1.005537165,1.000004955,9
6.396071429,6.428,6.359,6.396114406,0.024332518,-0.115556484,1.004985151,1.000006719,9
6.397428571,6.446,6.342,6.397486046,0.028141714,-0.272416234,1.007583284,1.000008984,9
6.403571429,6.446,6.359,6.40361398,0.024225588,-0.079720712,1.006619078,1.000006645,9
6.403571429,6.428,6.359,6.403606952,0.022134951,-1.104957089,1.003809267,1.000005547,9
6.399642857,6.428,6.376,6.399685087,0.024126612,0.228918464,1.004424423,1.000006599,9
6.402357143,6.446,6.359,6.402406428,0.02606975,-0.243157574,1.006808935,1.000007698,9
6.4035,6.446,6.376,6.40353944,0.023322983,0.257414616,1.006630795,1.000006159,9
6.397571429,6.446,6.325,6.39764172,0.03112188,-1.191427882,1.007558767,1.000010987,9
6.391214286,6.463,6.359,6.391271095,0.027964754,1.158835543,1.011222948,1.000008889,9
6.388714286,6.428,6.359,6.388736081,0.01731797,0.623317385,1.006145804,1.000003412,9
6.394928571,6.463,6.359,6.39498066,0.02678537,1.02234898,1.010636364,1.000008145,9
6.403714286,6.446,6.376,6.403739923,0.018804372,1.031287938,1.006599281,1.000004003,9
6.394928571,6.446,6.342,6.395007444,0.032960266,0.204336187,1.007973807,1.000012334,9
6.388642857,6.428,6.359,6.388674673,0.020923329,0.320878409,1.006155475,1.00000498,9
6.392428571,6.428,6.359,6.392467062,0.023020774,-0.322833766,1.005558564,1.000006021,9
6.391214286,6.428,6.359,6.391244105,0.020260528,-0.046439591,1.005750976,1.000004666,9
6.3775,6.428,6.359,6.377528501,0.019786359,1.281202327,1.007913959,1.000004469,9
6.386285714,6.411,6.342,6.386321778,0.022272538,-0.556640172,1.003864231,1.000005647,9
6.381285714,6.428,6.342,6.381333985,0.025757534,0.087107759,1.007312893,1.000007564,9
6.383785714,6.446,6.325,6.383851966,0.030181957,0.171978288,1.009735193,1.000010378,9
6.399714286,6.463,6.376,6.399770119,0.027741745,1.018142099,1.009880024,1.000008724,9
6.389928571,6.428,6.359,6.389966169,0.02274766,-0.030919947,1.005952118,1.000005884,9
6.378928571,6.446,6.325,6.379005235,0.032454618,0.274359613,1.010502384,1.000012018,9
6.368857143,6.394,6.359,6.368869736,0.013143335,1.011261501,1.003945797,1.000001977,9
6.374,6.428,6.325,6.3740563,0.027801494,0.017415465,1.00846301,1.000008833,9
6.382428571,6.411,6.359,6.382454376,0.018834152,0.441882957,1.004472515,1.000004043,9
6.38,6.428,6.342,6.380050828,0.026428423,0.492686421,1.007515484,1.000007967,9
6.375071429,6.411,6.342,6.375103288,0.02091545,0.484523004,1.005630766,1.000004997,9
6.381214286,6.428,6.342,6.38124929,0.021934092,0.442469445,1.007326263,1.000005486,9
6.376285714,6.428,6.325,6.376332387,0.025317761,0.197428876,1.00810303,1.00000732,9
6.3715,6.411,6.325,6.371554851,0.027435939,-0.231360992,1.00619082,1.000008609,9
6.372642857,6.411,6.342,6.372687059,0.024631459,0.638578426,1.006012054,1.000006936,9
6.383857143,6.463,6.325,6.383939861,0.033724807,0.539268163,1.012384224,1.000012957,9
6.375142857,6.411,6.325,6.375197778,0.027461462,-0.240842175,1.005615861,1.000008615,9
6.377571429,6.428,6.342,6.377613246,0.02396701,0.663944472,1.007900566,1.000006557,9
6.364,6.411,6.307,6.364058543,0.028327752,0.080300463,1.007376025,1.000009199,9
6.373785714,6.394,6.342,6.37380535,0.016418463,-0.863684202,1.003168382,1.000003081,9
6.375142857,6.428,6.325,6.375207683,0.029835078,0.445916153,1.008280878,1.000010169,9
6.373857143,6.428,6.342,6.37390348,0.025221655,0.812589512,1.008487188,1.00000727,9
6.373785714,6.428,6.325,6.373838499,0.026919191,0.584091903,1.00849747,1.000008282,9
6.373714286,6.394,6.342,6.373727223,0.01332683,-0.813930288,1.003180678,1.00000203,9
6.368928571,6.411,6.342,6.368957837,0.020036368,0.693063963,1.006601106,1.000004595,9
6.366428571,6.394,6.325,6.366457436,0.019894778,-0.618972223,1.004326199,1.000004534,9
6.371428571,6.411,6.342,6.371460306,0.020868505,0.357250621,1.006205751,1.000004981,9
6.372642857,6.411,6.342,6.372673721,0.020582319,0.186358156,1.00601416,1.000004843,9
6.370214286,6.394,6.342,6.370243228,0.019927478,-0.192883213,1.003729335,1.000004543,9
6.3775,6.411,6.342,6.377528501,0.019786359,0.236582596,1.00524835,1.000004469,9
6.376357143,6.394,6.342,6.376377537,0.016735991,-0.551079707,1.002763711,1.000003198,9
6.365285714,6.411,6.325,6.36533423,0.025790364,-0.046853406,1.007174135,1.000007622,9
6.362642857,6.376,6.325,6.362662903,0.016574341,-1.073112155,1.00209615,1.000003151,9
6.365285714,6.394,6.325,6.365314581,0.019893673,-0.071358708,1.00450652,1.000004535,9
6.364071429,6.411,6.325,6.364116171,0.024764939,0.348686991,1.007366903,1.000007031,9
6.374,6.428,6.325,6.374072683,0.031588703,-0.182410243,1.008460418,1.000011403,9
6.375142857,6.428,6.342,6.375191302,0.025791642,0.627964551,1.008283469,1.000007599,9
6.365214286,6.394,6.342,6.365233106,0.016063234,0.536295363,1.004519378,1.000002957,9
6.376357143,6.411,6.359,6.376380965,0.01808785,0.487817991,1.005429261,1.000003736,9
6.366642857,6.411,6.325,6.366718593,0.032226619,0.184841896,1.006955138,1.000011896,9
6.354071429,6.376,6.307,6.354105832,0.021698863,-0.727496724,1.003445672,1.000005414,9
6.3715,6.411,6.342,6.371538461,0.022974066,0.166855338,1.006193408,1.000006036,9
6.3715,6.428,6.325,6.371558281,0.028280871,0.540681192,1.008858385,1.000009147,9
6.375142857,6.411,6.342,6.375184636,0.023951416,-0.034657226,1.005617934,1.000006553,9
6.375142857,6.446,6.325,6.375208266,0.029968848,0.786754394,1.011104223,1.00001026,9
6.372642857,6.411,6.342,6.37268363,0.02365654,0.261419272,1.006012596,1.000006398,9
6.382571429,6.446,6.342,6.382651151,0.033105227,0.896254772,1.009925162,1.000012491,9
6.377571429,6.428,6.342,6.377613246,0.02396701,0.663944472,1.007900566,1.000006557,9
6.372571429,6.446,6.342,6.372639036,0.030462371,1.494330244,1.011511866,1.000010609,9
6.378857143,6.411,6.342,6.378893657,0.022397998,-0.284195781,1.005033215,1.000005724,9
6.387428571,6.428,6.342,6.387464107,0.022110611,0.267947096,1.006346164,1.000005563,9
6.3825,6.428,6.342,6.382545523,0.025016149,-0.012347749,1.007121685,1.000007133,9
6.399785714,6.446,6.376,6.39982497,0.023261651,0.570298818,1.007215046,1.000006134,9
6.394857143,6.463,6.342,6.394938869,0.033551011,0.189322063,1.010642968,1.00001278,9
6.3985,6.428,6.376,6.398531656,0.020887059,0.252614881,1.004605485,1.000004947,9
6.392357143,6.428,6.342,6.3924055,0.025802824,-0.343900431,1.005568248,1.000007565,9
6.388714286,6.428,6.359,6.388742733,0.019785109,0.264358573,1.006144756,1.000004453,9
6.3825,6.428,6.359,6.382539055,0.023170771,0.57239534,1.007122705,1.000006119,9
6.388714286,6.428,6.325,6.388759079,0.024826873,-1.023355671,1.006142182,1.000007011,9
6.383714286,6.463,6.359,6.383764071,0.026163476,2.278563267,1.012412102,1.000007799,9
6.381214286,6.411,6.342,6.381239395,0.018576986,-0.183871831,1.004663766,1.000003935,9
6.38,6.428,6.342,6.380044167,0.024635809,0.501115022,1.007516536,1.000006923,9
6.402357143,6.446,6.359,6.402427313,0.031106782,0.14630523,1.006805651,1.00001096,9
6.392428571,6.446,6.359,6.392494438,0.030114434,0.752885929,1.00837006,1.000010304,9
6.386142857,6.428,6.342,6.386185414,0.024194269,0.324495958,1.006547662,1.000006664,9
6.373857143,6.411,6.342,6.373893573,0.022363628,0.329683205,1.005821626,1.000005716,9
6.385,6.428,6.359,6.385036201,0.022312466,0.364236232,1.006728826,1.00000567,9
6.3875,6.428,6.359,6.387525717,0.018809777,0.386670297,1.006336457,1.000004026,9
6.387428571,6.446,6.359,6.38746811,0.023322865,1.224298177,1.009163551,1.00000619,9
6.383857143,6.428,6.342,6.383896481,0.023257281,-0.057829964,1.006908558,1.000006162,9
6.372642857,6.394,6.325,6.372670291,0.019405024,-0.972022014,1.00334706,1.000004305,9
6.3875,6.428,6.342,6.387535602,0.022131599,-0.245630664,1.0063349,1.000005574,9
6.377642857,6.411,6.342,6.377684662,0.023963457,-0.330006147,1.005223736,1.000006555,9
6.380071429,6.411,6.359,6.380092526,0.017026966,0.098232704,1.004844361,1.000003307,9
6.378785714,6.411,6.342,6.378815592,0.020260528,0.046439591,1.005045515,1.000004684,9
6.390071429,6.428,6.342,6.390112144,0.023672328,-0.61861013,1.005929138,1.000006372,9
6.390071429,6.446,6.342,6.390156062,0.034129762,0.284704797,1.008739057,1.000013245,9
6.392571429,6.428,6.325,6.392632545,0.029008525,-1.230420532,1.005532534,1.000009561,9
6.383857143,6.411,6.342,6.383903139,0.025148351,-0.53149579,1.00424456,1.000007205,9
6.394857143,6.463,6.359,6.394909248,0.02678937,1.314484667,1.01064765,1.000008148,9
6.39,6.411,6.359,6.390030986,0.020650945,-0.492187709,1.00328152,1.000004849,9
6.401142857,6.428,6.359,6.401171701,0.019941673,-0.361427651,1.004191154,1.000004506,9
6.399785714,6.428,6.359,6.399824389,0.023089054,-0.11907337,1.00440256,1.000006043,9
6.388642857,6.411,6.325,6.38869444,0.026641804,-1.023705189,1.003491411,1.000008074,9
6.4085,6.446,6.359,6.408553163,0.027088885,-0.288625536,1.005843259,1.000008296,9
6.384857143,6.411,6.376,6.384870141,0.013369639,1.193205233,1.004092465,1.000002036,9
6.393714286,6.446,6.359,6.393748308,0.021645495,0.835049214,1.00817231,1.000005321,9
6.401071429,6.446,6.376,6.401104352,0.021305342,0.473403703,1.007013735,1.000005143,9
6.398642857,6.446,6.376,6.398678016,0.022012609,0.939484483,1.007395588,1.000005495,9
6.392357143,6.446,6.359,6.392406081,0.025957383,0.631004181,1.008383998,1.000007656,9
6.402357143,6.463,6.376,6.402407008,0.026222736,1.160395516,1.009464096,1.000007789,9
6.409785714,6.446,6.376,6.409810522,0.018506459,0.16044116,1.005645951,1.00000387,9
6.391285714,6.428,6.359,6.391318789,0.021337683,-0.295028791,1.005739224,1.000005175,9
6.404857143,6.446,6.359,6.404889382,0.021089032,-0.388855367,1.00641863,1.000005034,9
6.408571429,6.463,6.376,6.408614571,0.024402756,0.862106494,1.008486301,1.000006732,9
6.399785714,6.428,6.359,6.399827805,0.024086953,-0.568730138,1.004402024,1.000006577,9
6.393714286,6.446,6.342,6.393761413,0.025475263,0.17931124,1.008170243,1.000007371,9
6.399857143,6.446,6.376,6.399892912,0.022204841,0.739977695,1.007204353,1.000005589,9
6.398714286,6.446,6.359,6.398749387,0.021994505,0.419219536,1.007384351,1.000005486,9
6.406071429,6.428,6.376,6.406092474,0.017040514,0.086875691,1.003419795,1.000003285,9
6.3975,6.428,6.359,6.397523823,0.018118202,-0.085735246,1.004763746,1.000003724,9
6.396,6.428,6.359,6.396049651,0.026153394,0.02257521,1.004995325,1.000007763,9
6.399857143,6.48,6.359,6.399936372,0.033047418,1.096012312,1.012510066,1.00001238,9
6.397428571,6.446,6.376,6.397459663,0.020698251,1.098684909,1.007587439,1.00000486,9
6.3875,6.411,6.359,6.387522485,0.017588239,-0.199169804,1.003675528,1.00000352,9
6.393714286,6.446,6.342,6.393771869,0.028160061,0.52289561,1.008168595,1.000009006,9
6.386214286,6.446,6.359,6.386260738,0.025277471,1.237697599,1.009354341,1.000007274,9
6.392428571,6.428,6.359,6.392470292,0.02396701,-0.076165173,1.005558056,1.000006526,9
6.4,6.428,6.376,6.400011897,0.012806248,0.500972025,1.004373133,1.000001859,9
6.397571429,6.446,6.359,6.397625977,0.027416206,0.269998671,1.007561246,1.000008526,9
6.397357143,6.446,6.359,6.397411625,0.027399066,-0.129662643,1.007595005,1.000008516,9
6.411,6.463,6.342,6.411056075,0.027826385,-0.762176733,1.008102242,1.000008747,9
6.394928571,6.446,6.359,6.394983888,0.027602855,0.260936169,1.00797752,1.00000865,9
6.391285714,6.428,6.359,6.391322018,0.022355273,0.018049066,1.005738716,1.00000568,9
6.399857143,6.463,6.359,6.399909419,0.026843871,0.87757718,1.009858043,1.000008168,9
6.396214286,6.446,6.342,6.396270694,0.027876592,-0.138223587,1.007774734,1.000008819,9
6.391285714,6.428,6.342,6.391315369,0.02020445,-0.712488862,1.005739762,1.00000464,9
6.402357143,6.446,6.376,6.40240037,0.024415024,0.675070956,1.006809888,1.000006752,9
6.396142857,6.446,6.359,6.396182969,0.023507305,0.567404285,1.007788556,1.000006271,9
6.401142857,6.446,6.359,6.401202454,0.028664793,0.145705465,1.006998302,1.00000931,9
6.394928571,6.428,6.359,6.394960332,0.02091545,-0.484523004,1.005166517,1.000004966,9
6.397357143,6.48,6.359,6.397421305,0.029733708,1.716189622,1.012908122,1.00001003,9
6.402428571,6.446,6.376,6.402457843,0.020091002,0.844464267,1.00680085,1.000004572,9
6.404785714,6.428,6.376,6.404807642,0.017392211,-0.238697206,1.003621086,1.000003424,9
6.402285714,6.428,6.376,6.402311569,0.018881935,-0.041393686,1.004012368,1.000004038,9
6.398642857,6.446,6.376,6.398678016,0.022012609,0.939484483,1.007395588,1.000005495,9
6.402357143,6.446,6.376,6.402389928,0.021262488,0.568911509,1.00681153,1.000005121,9
6.399857143,6.446,6.376,6.399889687,0.021180024,0.670169645,1.007204861,1.000005085,9
6.417142857,6.446,6.376,6.417174846,0.021026932,-0.497659815,1.004491876,1.000004985,9
6.415928571,6.446,6.376,6.415956788,0.019746331,-0.278840687,1.004682577,1.000004398,9
6.402357143,6.428,6.376,6.402376261,0.016236744,-0.054251609,1.004002223,1.000002986,9
6.404785714,6.446,6.359,6.404848236,0.029368163,-0.226444476,1.006425096,1.000009762,9
6.393714286,6.446,6.325,6.393774517,0.028800183,-0.555792611,1.008168177,1.00000942,9
6.412142857,6.48,6.359,6.412221668,0.032991507,0.265706956,1.010570179,1.000012291,9
6.414714286,6.48,6.376,6.414758185,0.024627778,1.411985644,1.010170581,1.000006844,9
6.397357143,6.446,6.359,6.397401565,0.024740522,0.486949249,1.00759659,1.000006944,9
6.403571429,6.446,6.376,6.403607343,0.02225625,0.436899994,1.006620121,1.000005608,9
6.401,6.446,6.359,6.401049512,0.026126909,0.08000856,1.007022362,1.000007735,9
6.403571429,6.428,6.359,6.403600315,0.0199604,-0.75867615,1.003810307,1.000004511,9
6.407285714,6.446,6.359,6.407336688,0.026522642,-0.182738997,1.006034225,1.000007956,9
6.411,6.463,6.359,6.411056655,0.027969764,0,1.00810215,1.000008837,9
6.416071429,6.48,6.376,6.41614649,0.032207176,0.503986064,1.009952003,1.000011699,9
6.401071429,6.48,6.359,6.40113717,0.030106131,1.345787322,1.012320128,1.00001027,9
6.4035,6.428,6.376,6.403528999,0.019999038,-0.064288118,1.003821487,1.000004529,9
6.4185,6.463,6.394,6.418529121,0.02006432,1.086431535,1.006928516,1.000004537,9
6.420857143,6.463,6.394,6.420889113,0.021026932,0.143306556,1.00655842,1.000004979,9
6.403642857,6.463,6.359,6.403705596,0.029416393,0.347323968,1.009259389,1.000009797,9
6.412285714,6.463,6.376,6.412327168,0.023927546,0.668492844,1.007902409,1.000006465,9
6.407285714,6.446,6.376,6.407320389,0.021875271,0.190732428,1.006036784,1.000005412,9
6.416,6.463,6.376,6.416058458,0.028422635,0.075395022,1.007316258,1.000009111,9
6.397357143,6.428,6.376,6.397378018,0.016959713,0.043270963,1.004786646,1.000003263,9
6.395,6.428,6.342,6.395048073,0.02573235,-0.810784198,1.005152725,1.000007517,9
6.401071429,6.428,6.359,6.401103772,0.021116761,-0.427955757,1.004201811,1.000005053,9
6.391071429,6.428,6.359,6.391124376,0.026997049,0.405279162,1.005769818,1.000008285,9
6.397428571,6.428,6.376,6.397449213,0.016864684,0.605131693,1.004775464,1.000003226,9
6.4085,6.428,6.376,6.408519224,0.016289449,-0.348502251,1.003039825,1.000003,9
6.402214286,6.446,6.376,6.40225732,0.024360051,0.28704214,1.006832384,1.000006722,9
6.399785714,6.428,6.376,6.399811297,0.018778787,-0.033036536,1.004404615,1.000003998,9
6.407285714,6.446,6.359,6.40731981,0.021691645,-0.630717593,1.006036875,1.000005321,9
6.417214286,6.463,6.342,6.417310001,0.036372387,-0.603323893,1.007119806,1.000014915,9
6.409785714,6.463,6.376,6.409830803,0.02494973,0.678447192,1.008294945,1.000007034,9
6.411071429,6.446,6.376,6.41110478,0.021460032,0.288453623,1.005442934,1.000005202,9
6.4135,6.446,6.376,6.413529633,0.020232305,0.029744708,1.005062792,1.00000462,9
6.407285714,6.446,6.376,6.407326833,0.023821221,0.23322382,1.006035773,1.000006417,9
6.403642857,6.463,6.376,6.403678658,0.02222129,1.452161053,1.009263635,1.000005591,9
